taglank,plats,plandatumtid,train_type
202404104125,Gårdsjö,2024-04-10 23:16:00,GT
202404104125,Finnerödja,2024-04-10 23:21:00,GT
202404104125,Laxå,2024-04-10 23:30:00,GT
202404104125,Linddalen,2024-04-10 23:34:00,GT
202404104125,Vretstorp,2024-04-10 23:38:00,GT
202404104125,Östansjö,2024-04-10 23:42:00,GT
202404104125,Tälle,2024-04-10 23:44:00,GT
202404104125,Hallsbergs rangerbangård,2024-04-10 23:46:00,GT
202404104125,Hallsbergs pbg,2024-04-10 23:48:00,GT
202404104126,Göteborg Skandiahamnen,2024-04-10 20:28:00,GT
202404104126,Pölsebo,2024-04-10 20:34:00,GT
202404104126,Göteborg Lindholmen,2024-04-10 20:36:00,GT
202404104126,Göteborg Kville,2024-04-10 20:42:00,GT
202404104126,Olskroken,2024-04-10 20:46:00,GT
202404104126,Göteborg Sävenäs,2024-04-10 20:47:00,GT
202404104126,Sävedalen,2024-04-10 20:50:00,GT
202404104126,Partille,2024-04-10 20:53:00,GT
202404104126,Jonsered Västra,2024-04-10 20:56:00,GT
202404104126,Jonsered östra,2024-04-10 20:57:00,GT
202404104126,Aspen,2024-04-10 20:59:00,GT
202404104126,Aspedalen,2024-04-10 21:00:00,GT
202404104126,Lerum,2024-04-10 21:00:00,GT
202404104126,Stenkullen,2024-04-10 21:03:00,GT
202404104126,Floda,2024-04-10 21:05:00,GT
202404104126,Norsesund västra,2024-04-10 21:09:00,GT
202404104126,Norsesund,2024-04-10 21:10:00,GT
202404104126,Västra Bodarna,2024-04-10 21:12:00,GT
202404104126,Bryngenäs,2024-04-10 21:13:00,GT
202404104126,Alingsås,2024-04-10 21:17:00,GT
202404104126,Algutsgården,2024-04-10 21:24:00,GT
202404104126,Algutsgården,2024-04-10 21:35:00,GT
202404104126,Vårgårda,2024-04-10 21:44:00,GT
202404104126,Herrljunga västra,2024-04-10 22:06:00,GT
202404104126,Herrljunga central,2024-04-10 22:09:00,GT
202404104126,Källeryd,2024-04-10 22:16:00,GT
202404104126,Floby,2024-04-10 22:20:00,GT
202404104126,Falköpings c,2024-04-10 22:28:00,GT
202404104126,Falköpings norra,2024-04-10 22:29:00,GT
202404104126,Stenstorp,2024-04-10 22:37:00,GT
202404104126,Regumatorp,2024-04-10 22:40:00,GT
202404104126,Skövde c,2024-04-10 22:45:00,GT
202404104126,Väring,2024-04-10 22:53:00,GT
202404104126,Moholm,2024-04-10 23:00:00,GT
202404104126,Töreboda,2024-04-10 23:07:00,GT
202404104126,Slätte,2024-04-10 23:11:00,GT
202404104126,Älgarås,2024-04-10 23:15:00,GT
202404104126,Gårdsjö,2024-04-10 23:20:00,GT
202404104126,Finnerödja,2024-04-10 23:24:00,GT
202404104126,Laxå,2024-04-10 23:33:00,GT
202404104126,Linddalen,2024-04-10 23:37:00,GT
202404104126,Vretstorp,2024-04-10 23:41:00,GT
202404104126,Östansjö,2024-04-10 23:45:00,GT
202404104126,Tälle,2024-04-10 23:46:00,GT
202404104126,Hallsbergs rangerbangård,2024-04-10 23:49:00,GT
202404104126,Hallsbergs pbg,2024-04-10 23:53:00,GT
202404104128,Hallsbergs pbg,2024-04-11 01:20:00,GT
202404104128,Hallsbergs rangerbangård,2024-04-11 01:22:00,GT
202404104128,Tälle,2024-04-11 01:25:00,GT
202404104128,Östansjö,2024-04-11 01:26:00,GT
202404104128,Vretstorp,2024-04-11 01:31:00,GT
202404104128,Linddalen,2024-04-11 01:33:00,GT
202404104128,Laxå,2024-04-11 01:39:00,GT
202404104128,Finnerödja,2024-04-11 01:46:00,GT
202404104128,Gårdsjö,2024-04-11 01:51:00,GT
202404104128,Älgarås,2024-04-11 01:56:00,GT
202404104128,Slätte,2024-04-11 01:59:00,GT
202404104128,Töreboda,2024-04-11 02:04:00,GT
202404104128,Moholm,2024-04-11 02:10:00,GT
202404104128,Väring,2024-04-11 02:17:00,GT
202404104128,Skövde c,2024-04-11 02:25:00,GT
202404104128,Regumatorp,2024-04-11 02:31:00,GT
202404104128,Stenstorp,2024-04-11 02:35:00,GT
202404104128,Falköpings norra,2024-04-11 02:42:00,GT
202404104128,Falköpings c,2024-04-11 02:45:00,GT
202404104128,Falköpings c,2024-04-11 03:00:00,GT
202404104128,Floby,2024-04-11 03:11:00,GT
202404104128,Källeryd,2024-04-11 03:16:00,GT
202404104128,Herrljunga central,2024-04-11 03:23:00,GT
202404104128,Herrljunga västra,2024-04-11 03:25:00,GT
202404104128,Vårgårda,2024-04-11 03:31:00,GT
202404104128,Algutsgården,2024-04-11 03:37:00,GT
202404104128,Alingsås,2024-04-11 03:43:00,GT
202404104128,Bryngenäs,2024-04-11 03:47:00,GT
202404104128,Västra Bodarna,2024-04-11 03:47:00,GT
202404104128,Norsesund,2024-04-11 03:50:00,GT
202404104128,Norsesund västra,2024-04-11 03:50:00,GT
202404104128,Floda,2024-04-11 03:55:00,GT
202404104128,Stenkullen,2024-04-11 03:57:00,GT
202404104128,Lerum,2024-04-11 03:59:00,GT
202404104128,Aspedalen,2024-04-11 03:59:00,GT
202404104128,Aspen,2024-04-11 04:00:00,GT
202404104128,Jonsered östra,2024-04-11 04:02:00,GT
202404104128,Jonsered Västra,2024-04-11 04:02:00,GT
202404104128,Partille,2024-04-11 04:05:00,GT
202404104128,Sävedalen,2024-04-11 04:06:00,GT
202404104128,Göteborg Sävenäs,2024-04-11 04:09:00,GT
202404104128,Olskroken,2024-04-11 04:10:00,GT
202404104128,Göteborg Kville,2024-04-11 04:14:00,GT
202404104128,Göteborg Lindholmen,2024-04-11 04:19:00,GT
202404104128,Pölsebo,2024-04-11 04:22:00,GT
202404104128,Göteborg Skandiahamnen,2024-04-11 04:29:00,GT
202404104129,Falköpings c,2024-04-10 21:13:00,GT
202404106549,Göteborg Kville,2024-04-10 09:43:00,GT
202404106549,Göteborg Kville,2024-04-10 10:49:00,GT
202404106549,Olskroken,2024-04-10 10:56:00,GT
202404106592,Olskroken,2024-04-10 17:36:00,GT
202404106592,Göteborg Kville,2024-04-10 17:43:00,GT
202404106592,Göteborg Kville,2024-04-10 18:08:00,GT
202404106592,Göteborg Sävenäs,2024-04-10 18:13:00,GT
202404106592,Sävedalen,2024-04-10 18:16:00,GT
202404106592,Partille,2024-04-10 18:19:00,GT
202404106592,Jonsered Västra,2024-04-10 18:23:00,GT
202404106592,Jonsered östra,2024-04-10 18:23:00,GT
202404106592,Aspen,2024-04-10 18:26:00,GT
202404106592,Aspedalen,2024-04-10 18:27:00,GT
202404106592,Lerum,2024-04-10 18:28:00,GT
202404106592,Stenkullen,2024-04-10 18:33:00,GT
202404106592,Stenkullen,2024-04-10 18:52:00,GT
202404106592,Floda,2024-04-10 18:55:00,GT
202404106592,Norsesund västra,2024-04-10 18:59:00,GT
202404106592,Norsesund,2024-04-10 18:59:00,GT
202404106592,Västra Bodarna,2024-04-10 19:01:00,GT
202404106592,Bryngenäs,2024-04-10 19:02:00,GT
202404106592,Alingsås,2024-04-10 19:05:00,GT
202404106592,Algutsgården,2024-04-10 19:12:00,GT
202404106592,Vårgårda,2024-04-10 19:18:00,GT
202404106592,Herrljunga västra,2024-04-10 19:24:00,GT
202404106592,Herrljunga central,2024-04-10 19:26:00,GT
202404106592,Källeryd,2024-04-10 19:33:00,GT
202404106592,Floby,2024-04-10 19:39:00,GT
202404106592,Falköpings c,2024-04-10 19:49:00,GT
202404106612,Göteborg Kville,2024-04-10 06:53:00,GT
202404106612,Göteborg Kville,2024-04-10 07:18:00,GT
202404106612,Olskroken,2024-04-10 07:24:00,GT
202404106683,Skövde c,2024-04-10 17:03:00,GT
202404106683,Väring,2024-04-10 17:17:00,GT
202404106683,Moholm,2024-04-10 17:26:00,GT
202404106683,Moholm,2024-04-10 17:40:00,GT
202404106683,Töreboda,2024-04-10 17:50:00,GT
202404106683,Slätte,2024-04-10 17:55:00,GT
202404106683,Älgarås,2024-04-10 17:58:00,GT
202404106683,Gårdsjö,2024-04-10 18:03:00,GT
202404106683,Finnerödja,2024-04-10 18:09:00,GT
202404106683,Laxå,2024-04-10 18:19:00,GT
202404106683,Linddalen,2024-04-10 18:23:00,GT
202404106683,Vretstorp,2024-04-10 18:26:00,GT
202404106683,Östansjö,2024-04-10 18:31:00,GT
202404106683,Tälle,2024-04-10 18:32:00,GT
202404106683,Hallsbergs rangerbangård,2024-04-10 18:40:00,GT
202404106683,Hallsbergs rangerbangård,2024-04-10 19:53:00,GT
202404106683,Hallsbergs pbg,2024-04-10 19:56:00,GT
202404106688,Olskroken,2024-04-10 22:08:00,GT
202404106688,Göteborg Kville,2024-04-10 22:15:00,GT
202404106688,Göteborg Kville,2024-04-10 22:41:00,GT
202404106688,Göteborg Sävenäs,2024-04-10 22:46:00,GT
202404106688,Sävedalen,2024-04-10 22:50:00,GT
202404106688,Partille,2024-04-10 22:53:00,GT
202404106688,Jonsered Västra,2024-04-10 22:56:00,GT
202404106688,Jonsered östra,2024-04-10 22:57:00,GT
202404106688,Aspen,2024-04-10 22:59:00,GT
202404106688,Aspedalen,2024-04-10 23:00:00,GT
202404106688,Lerum,2024-04-10 23:01:00,GT
202404106688,Stenkullen,2024-04-10 23:05:00,GT
202404106688,Floda,2024-04-10 23:07:00,GT
202404106688,Norsesund västra,2024-04-10 23:12:00,GT
202404106688,Norsesund,2024-04-10 23:12:00,GT
202404106688,Västra Bodarna,2024-04-10 23:15:00,GT
202404106688,Bryngenäs,2024-04-10 23:16:00,GT
202404106688,Alingsås,2024-04-10 23:20:00,GT
202404106688,Algutsgården,2024-04-10 23:26:00,GT
202404106688,Vårgårda,2024-04-10 23:33:00,GT
202404106688,Herrljunga västra,2024-04-10 23:39:00,GT
202404106688,Herrljunga central,2024-04-10 23:41:00,GT
202404106688,Källeryd,2024-04-10 23:48:00,GT
202404106688,Floby,2024-04-10 23:53:00,GT
202404106688,Falköpings c,2024-04-11 00:03:00,GT
202404106688,Falköpings c,2024-04-11 00:28:00,GT
202404106691,Olskroken,2024-04-10 11:28:00,GT
202404106691,Göteborg Kville,2024-04-10 11:35:00,GT
202404106691,Göteborg Kville,2024-04-10 12:03:00,GT
202404107561,Järna,2024-04-10 23:21:00,GT
202404107561,Mölnbo,2024-04-10 23:25:00,GT
202404107561,Gnesta,2024-04-10 23:28:00,GT
202404107561,Kolke,2024-04-10 23:30:00,GT
202404107561,Björnlunda,2024-04-10 23:31:00,GT
202404107561,Stjärnhov,2024-04-10 23:35:00,GT
202404107561,Nyckelsjön,2024-04-10 23:39:00,GT
202404107561,Sparreholm,2024-04-10 23:40:00,GT
202404107561,Skebokvarn,2024-04-10 23:43:00,GT
202404107561,Flen,2024-04-10 23:46:00,GT
202404107561,Sköldinge,2024-04-10 23:49:00,GT
202404107561,Stolpstugan,2024-04-10 23:52:00,GT
202404107561,Katrineholms c,2024-04-10 23:55:00,GT
202404107561,Baggetorp,2024-04-10 23:58:00,GT
202404107561,Vingåker,2024-04-11 00:03:00,GT
202404107561,Högsjö,2024-04-11 00:07:00,GT
202404107561,Kilsmo,2024-04-11 00:11:00,GT
202404107561,Pålsboda,2024-04-11 00:15:00,GT
202404107561,Hallsbergs pbg,2024-04-11 00:22:00,GT
202404107561,Hallsbergs pbg,2024-04-11 00:25:00,GT
202404107561,Hallsbergs rangerbangård,2024-04-11 00:27:00,GT
202404107561,Tälle,2024-04-11 00:28:00,GT
202404107561,Östansjö,2024-04-11 00:29:00,GT
202404107561,Vretstorp,2024-04-11 00:33:00,GT
202404107561,Linddalen,2024-04-11 00:35:00,GT
202404107561,Laxå,2024-04-11 00:40:00,GT
202404107561,Finnerödja,2024-04-11 00:46:00,GT
202404107561,Gårdsjö,2024-04-11 00:50:00,GT
202404107561,Älgarås,2024-04-11 00:54:00,GT
202404107561,Slätte,2024-04-11 00:57:00,GT
202404107561,Töreboda,2024-04-11 01:01:00,GT
202404107561,Moholm,2024-04-11 01:06:00,GT
202404107561,Väring,2024-04-11 01:12:00,GT
202404107561,Skövde c,2024-04-11 01:18:00,GT
202404107561,Regumatorp,2024-04-11 01:22:00,GT
202404107561,Stenstorp,2024-04-11 01:25:00,GT
202404107561,Falköpings norra,2024-04-11 01:31:00,GT
202404107561,Falköpings c,2024-04-11 01:32:00,GT
202404107561,Floby,2024-04-11 01:37:00,GT
202404107561,Källeryd,2024-04-11 01:41:00,GT
202404107561,Herrljunga central,2024-04-11 01:46:00,GT
202404107561,Herrljunga västra,2024-04-11 01:48:00,GT
202404107561,Vårgårda,2024-04-11 01:52:00,GT
202404107561,Algutsgården,2024-04-11 01:57:00,GT
202404107561,Alingsås,2024-04-11 02:02:00,GT
202404107561,Bryngenäs,2024-04-11 02:05:00,GT
202404107561,Västra Bodarna,2024-04-11 02:06:00,GT
202404107561,Norsesund,2024-04-11 02:08:00,GT
202404107561,Norsesund västra,2024-04-11 02:08:00,GT
202404107561,Floda,2024-04-11 02:13:00,GT
202404107561,Stenkullen,2024-04-11 02:15:00,GT
202404107561,Lerum,2024-04-11 02:17:00,GT
202404107561,Aspedalen,2024-04-11 02:17:00,GT
202404107561,Aspen,2024-04-11 02:18:00,GT
202404107561,Jonsered östra,2024-04-11 02:20:00,GT
202404107561,Jonsered Västra,2024-04-11 02:20:00,GT
202404107561,Partille,2024-04-11 02:23:00,GT
202404107561,Sävedalen,2024-04-11 02:24:00,GT
202404107561,Göteborg Sävenäs,2024-04-11 02:25:00,GT
202404107561,Olskroken,2024-04-11 02:27:00,GT
202404107569,Hallsbergs rangerbangård,2024-04-10 23:24:00,GT
202404107583,Olskroken,2024-04-11 00:31:00,GT
202404107583,Göteborg Kville,2024-04-11 00:38:00,GT
202404107583,Göteborg Kville,2024-04-11 01:03:00,GT
202404107583,Olskroken,2024-04-11 01:08:00,GT
202404107583,Göteborg Sävenäs,2024-04-11 01:10:00,GT
202404107600,Sävedalen,2024-04-10 22:06:00,GT
202404107600,Partille,2024-04-10 22:10:00,GT
202404107600,Jonsered Västra,2024-04-10 22:14:00,GT
202404107600,Jonsered östra,2024-04-10 22:14:00,GT
202404107600,Aspen,2024-04-10 22:17:00,GT
202404107600,Aspedalen,2024-04-10 22:18:00,GT
202404107600,Lerum,2024-04-10 22:19:00,GT
202404107600,Stenkullen,2024-04-10 22:22:00,GT
202404107600,Floda,2024-04-10 22:24:00,GT
202404107600,Norsesund västra,2024-04-10 22:28:00,GT
202404107600,Norsesund,2024-04-10 22:29:00,GT
202404107600,Västra Bodarna,2024-04-10 22:31:00,GT
202404107600,Bryngenäs,2024-04-10 22:32:00,GT
202404107600,Alingsås,2024-04-10 22:35:00,GT
202404107600,Algutsgården,2024-04-10 22:42:00,GT
202404107600,Vårgårda,2024-04-10 22:48:00,GT
202404107600,Herrljunga västra,2024-04-10 22:55:00,GT
202404107600,Herrljunga central,2024-04-10 22:57:00,GT
202404107600,Källeryd,2024-04-10 23:04:00,GT
202404107600,Floby,2024-04-10 23:10:00,GT
202404107600,Falköpings c,2024-04-10 23:20:00,GT
202404107600,Falköpings c,2024-04-10 23:23:00,GT
202404107600,Falköpings norra,2024-04-10 23:27:00,GT
202404107600,Stenstorp,2024-04-10 23:36:00,GT
202404107600,Regumatorp,2024-04-10 23:40:00,GT
202404107600,Skövde c,2024-04-10 23:46:00,GT
202404107600,Väring,2024-04-10 23:55:00,GT
202404107600,Moholm,2024-04-11 00:02:00,GT
202404107600,Töreboda,2024-04-11 00:09:00,GT
202404107600,Slätte,2024-04-11 00:14:00,GT
202404107600,Älgarås,2024-04-11 00:18:00,GT
202404107600,Gårdsjö,2024-04-11 00:24:00,GT
202404107600,Finnerödja,2024-04-11 00:29:00,GT
202404107600,Laxå,2024-04-11 00:39:00,GT
202404107600,Linddalen,2024-04-11 00:44:00,GT
202404107600,Vretstorp,2024-04-11 00:47:00,GT
202404107600,Östansjö,2024-04-11 00:52:00,GT
202404107600,Tälle,2024-04-11 00:54:00,GT
202404107600,Hallsbergs rangerbangård,2024-04-11 00:57:00,GT
202404107603,Hallsbergs rangerbangård,2024-04-10 18:52:00,GT
202404107603,Hallsbergs pbg,2024-04-10 18:55:00,GT
202404107608,Göteborg Kville,2024-04-10 11:26:00,GT
202404107608,Göteborg Sävenäs,2024-04-10 11:30:00,GT
202404107609,Hallsbergs rangerbangård,2024-04-10 20:57:00,GT
202404107609,Tälle,2024-04-10 21:03:00,GT
202404107609,Östansjö,2024-04-10 21:05:00,GT
202404107609,Vretstorp,2024-04-10 21:11:00,GT
202404107609,Linddalen,2024-04-10 21:14:00,GT
202404107609,Laxå,2024-04-10 21:20:00,GT
202404107609,Laxå,2024-04-10 21:28:00,GT
202404107609,Finnerödja,2024-04-10 21:40:00,GT
202404107609,Gårdsjö,2024-04-10 21:47:00,GT
202404107609,Älgarås,2024-04-10 21:52:00,GT
202404107609,Slätte,2024-04-10 21:55:00,GT
202404107609,Töreboda,2024-04-10 22:00:00,GT
202404107609,Moholm,2024-04-10 22:07:00,GT
202404107609,Väring,2024-04-10 22:15:00,GT
202404107609,Skövde c,2024-04-10 22:24:00,GT
202404107609,Regumatorp,2024-04-10 22:31:00,GT
202404107609,Stenstorp,2024-04-10 22:36:00,GT
202404107609,Stenstorp,2024-04-10 22:41:00,GT
202404107609,Falköpings norra,2024-04-10 22:52:00,GT
202404107609,Falköpings norra,2024-04-10 22:59:00,GT
202404107609,Falköpings c,2024-04-10 23:03:00,GT
202404107609,Falköpings c,2024-04-10 23:06:00,GT
202404107609,Floby,2024-04-10 23:18:00,GT
202404107609,Källeryd,2024-04-10 23:23:00,GT
202404107609,Herrljunga central,2024-04-10 23:31:00,GT
202404107609,Herrljunga västra,2024-04-10 23:33:00,GT
202404107609,Vårgårda,2024-04-10 23:39:00,GT
202404107609,Algutsgården,2024-04-10 23:46:00,GT
202404107609,Alingsås,2024-04-10 23:53:00,GT
202404107609,Bryngenäs,2024-04-10 23:57:00,GT
202404107609,Västra Bodarna,2024-04-10 23:58:00,GT
202404107609,Norsesund,2024-04-11 00:01:00,GT
202404107609,Norsesund västra,2024-04-11 00:01:00,GT
202404107609,Floda,2024-04-11 00:07:00,GT
202404107609,Stenkullen,2024-04-11 00:09:00,GT
202404107609,Lerum,2024-04-11 00:12:00,GT
202404107609,Aspedalen,2024-04-11 00:12:00,GT
202404107609,Aspen,2024-04-11 00:13:00,GT
202404107609,Jonsered östra,2024-04-11 00:16:00,GT
202404107609,Jonsered Västra,2024-04-11 00:16:00,GT
202404107609,Partille,2024-04-11 00:20:00,GT
202404107609,Sävedalen,2024-04-11 00:21:00,GT
202404107609,Göteborg Sävenäs,2024-04-11 03:34:00,GT
202404107609,Olskroken,2024-04-11 03:38:00,GT
202404107611,Hallsbergs rangerbangård,2024-04-10 16:23:00,GT
202404107611,Hallsbergs rangerbangård,2024-04-10 16:26:00,GT
202404107611,Hallsbergs pbg,2024-04-10 16:31:00,GT
202404107614,Hallsbergs rangerbangård,2024-04-10 09:04:00,GT
202404107614,Hallsbergs pbg,2024-04-10 09:08:00,GT
202404107616,Hallsbergs rangerbangård,2024-04-10 07:18:00,GT
202404107631,Göteborg Skandiahamnen,2024-04-10 09:54:00,GT
202404107631,Pölsebo,2024-04-10 10:00:00,GT
202404107631,Göteborg Lindholmen,2024-04-10 10:03:00,GT
202404107631,Göteborg Kville,2024-04-10 10:08:00,GT
202404107631,Göteborg Sävenäs,2024-04-10 10:13:00,GT
202404107631,Sävedalen,2024-04-10 10:16:00,GT
202404107631,Partille,2024-04-10 10:20:00,GT
202404107631,Jonsered Västra,2024-04-10 10:23:00,GT
202404107631,Jonsered östra,2024-04-10 10:24:00,GT
202404107631,Aspen,2024-04-10 10:26:00,GT
202404107631,Aspedalen,2024-04-10 10:27:00,GT
202404107631,Lerum,2024-04-10 10:28:00,GT
202404107631,Stenkullen,2024-04-10 10:33:00,GT
202404107631,Stenkullen,2024-04-10 10:46:00,GT
202404107631,Floda,2024-04-10 10:50:00,GT
202404107631,Norsesund västra,2024-04-10 10:55:00,GT
202404107631,Norsesund,2024-04-10 10:55:00,GT
202404107631,Västra Bodarna,2024-04-10 10:57:00,GT
202404107631,Bryngenäs,2024-04-10 10:58:00,GT
202404107631,Alingsås,2024-04-10 11:02:00,GT
202404107631,Algutsgården,2024-04-10 11:09:00,GT
202404107631,Vårgårda,2024-04-10 11:15:00,GT
202404107631,Herrljunga västra,2024-04-10 11:35:00,GT
202404107631,Herrljunga central,2024-04-10 11:38:00,GT
202404107631,Källeryd,2024-04-10 11:45:00,GT
202404107631,Floby,2024-04-10 11:51:00,GT
202404107631,Falköpings c,2024-04-10 12:00:00,GT
202404107631,Falköpings c,2024-04-10 12:07:00,GT
202404107631,Falköpings norra,2024-04-10 12:11:00,GT
202404107631,Falköpings norra,2024-04-10 12:16:00,GT
202404107631,Stenstorp,2024-04-10 12:26:00,GT
202404107631,Regumatorp,2024-04-10 12:30:00,GT
202404107631,Skövde c,2024-04-10 12:35:00,GT
202404107631,Väring,2024-04-10 12:44:00,GT
202404107631,Moholm,2024-04-10 12:52:00,GT
202404107631,Töreboda,2024-04-10 12:59:00,GT
202404107631,Slätte,2024-04-10 13:04:00,GT
202404107631,Älgarås,2024-04-10 13:08:00,GT
202404107631,Gårdsjö,2024-04-10 13:13:00,GT
202404107631,Finnerödja,2024-04-10 13:18:00,GT
202404107631,Laxå,2024-04-10 13:28:00,GT
202404107631,Linddalen,2024-04-10 13:32:00,GT
202404107631,Vretstorp,2024-04-10 13:36:00,GT
202404107631,Östansjö,2024-04-10 13:40:00,GT
202404107631,Tälle,2024-04-10 13:42:00,GT
202404107631,Hallsbergs rangerbangård,2024-04-10 13:45:00,GT
202404107631,Hallsbergs rangerbangård,2024-04-10 14:31:00,GT
202404107631,Hallsbergs pbg,2024-04-10 14:39:00,GT
202404107631,Hallsbergs pbg,2024-04-10 14:42:00,GT
202404107637,Hallsbergs pbg,2024-04-10 20:12:00,GT
202404107637,Hallsbergs rangerbangård,2024-04-10 20:17:00,GT
202404107660,Hallsbergs rangerbangård,2024-04-10 23:35:00,GT
202404107664,Göteborg Kville,2024-04-10 21:31:00,GT
202404107664,Olskroken,2024-04-10 21:35:00,GT
202404107664,Göteborg Sävenäs,2024-04-10 21:36:00,GT
202404107664,Sävedalen,2024-04-10 21:39:00,GT
202404107664,Partille,2024-04-10 21:41:00,GT
202404107664,Jonsered Västra,2024-04-10 21:44:00,GT
202404107664,Jonsered östra,2024-04-10 21:44:00,GT
202404107664,Aspen,2024-04-10 21:48:00,GT
202404107664,Aspedalen,2024-04-10 21:49:00,GT
202404107664,Lerum,2024-04-10 21:50:00,GT
202404107664,Stenkullen,2024-04-10 21:52:00,GT
202404107664,Floda,2024-04-10 21:54:00,GT
202404107664,Norsesund västra,2024-04-10 21:58:00,GT
202404107664,Norsesund,2024-04-10 21:58:00,GT
202404107664,Västra Bodarna,2024-04-10 22:01:00,GT
202404107664,Bryngenäs,2024-04-10 22:01:00,GT
202404107664,Alingsås,2024-04-10 22:05:00,GT
202404107664,Algutsgården,2024-04-10 22:11:00,GT
202404107664,Vårgårda,2024-04-10 22:18:00,GT
202404107664,Herrljunga västra,2024-04-10 22:24:00,GT
202404107664,Herrljunga central,2024-04-10 22:27:00,GT
202404107664,Herrljunga central,2024-04-10 22:49:00,GT
202404107664,Källeryd,2024-04-10 22:57:00,GT
202404107664,Floby,2024-04-10 23:03:00,GT
202404107664,Falköpings c,2024-04-10 23:13:00,GT
202404107664,Falköpings c,2024-04-10 23:38:00,GT
202404107666,Hallsbergs rangerbangård,2024-04-10 05:42:00,GT
202404107666,Hallsbergs pbg,2024-04-10 05:44:00,GT
202404107669,Göteborg Sävenäs,2024-04-10 15:26:00,GT
202404107669,Olskroken,2024-04-10 15:29:00,GT
202404107669,Göteborg Kville,2024-04-10 15:34:00,GT
202404107669,Göteborg Lindholmen,2024-04-10 15:39:00,GT
202404107669,Pölsebo,2024-04-10 15:42:00,GT
202404107669,Göteborg Skandiahamnen,2024-04-10 15:49:00,GT
202404107672,Flen,2024-04-11 03:58:00,GT
202404107672,Sköldinge,2024-04-11 04:04:00,GT
202404107672,Stolpstugan,2024-04-11 04:07:00,GT
202404107672,Katrineholms c,2024-04-11 04:12:00,GT
202404107679,Olskroken,2024-04-10 05:03:00,GT
202404107683,Hallsbergs pbg,2024-04-10 23:46:00,GT
202404107683,Hallsbergs pbg,2024-04-10 23:49:00,GT
202404107683,Hallsbergs rangerbangård,2024-04-10 23:56:00,GT
202404107683,Tälle,2024-04-10 23:58:00,GT
202404107683,Östansjö,2024-04-11 00:00:00,GT
202404107683,Vretstorp,2024-04-11 00:05:00,GT
202404107683,Linddalen,2024-04-11 00:08:00,GT
202404107683,Laxå,2024-04-11 00:14:00,GT
202404107683,Finnerödja,2024-04-11 00:24:00,GT
202404107683,Gårdsjö,2024-04-11 00:32:00,GT
202404107683,Älgarås,2024-04-11 00:39:00,GT
