taglank,tagnr,direction,operator,origin,destination,skandia_time,sodertalje_time,num_stations,stations_list,journey_date,source_month,journey_duration
202407038396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-03 23:44:00,2024-07-04 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-03,,0 days 05:03:00
202407058312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-05 17:29:00,2024-07-05 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-05,,0 days 06:10:00
202407078396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-07 23:44:00,2024-07-08 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-07,,0 days 05:03:00
202407088312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-08 17:29:00,2024-07-08 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-08,,0 days 06:10:00
202407088396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-08 23:44:00,2024-07-09 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-08,,0 days 05:03:00
202407098312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-09 17:29:00,2024-07-09 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-09,,0 days 06:10:00
202407098396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-09 23:44:00,2024-07-10 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-09,,0 days 05:03:00
202407108312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-10 17:29:00,2024-07-10 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-10,,0 days 06:10:00
202407108396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-10 23:44:00,2024-07-11 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-10,,0 days 05:03:00
202407118312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-11 17:29:00,2024-07-11 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-11,,0 days 06:10:00
202407118396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-11 23:44:00,2024-07-12 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-11,,0 days 05:03:00
202407128312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-12 17:29:00,2024-07-12 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-12,,0 days 06:10:00
202407148396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-14 23:44:00,2024-07-15 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-14,,0 days 05:03:00
202407158312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-15 17:29:00,2024-07-15 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-15,,0 days 06:10:00
202407168396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-16 23:44:00,2024-07-17 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-16,,0 days 05:03:00
202407178312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-17 17:29:00,2024-07-17 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-17,,0 days 06:10:00
202407188396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-18 23:44:00,2024-07-19 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-18,,0 days 05:03:00
202407198312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-19 17:29:00,2024-07-19 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-19,,0 days 06:10:00
202407218396,89410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-21 23:44:00,2024-07-22 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-21,,0 days 05:03:00
202407228312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-22 17:29:00,2024-07-22 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-22,,0 days 06:10:00
202407238396,89410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-23 23:44:00,2024-07-24 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-23,,0 days 05:03:00
202407248312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-07-24 17:29:00,2024-07-24 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-07-24,,0 days 06:10:00
202407258396,89410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-07-25 23:44:00,2024-07-26 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-07-25,,0 days 05:03:00
