train_id,Station_Full_Name,Ankomst,Avgång,Type,Operator,Line,Direction
1_22520171000109,Flen,11:40:00,11:40:00,Passenger,SJ,1,
1_22520171000110,Flen,11:59:00,11:59:00,Passenger,SJ,1,
1_22520171000111,Flen,12:40:00,12:40:00,Passenger,SJ,1,
1_22520171000112,Flen,12:59:00,12:59:00,Passenger,SJ,1,
1_22520171000113,Flen,13:40:00,13:40:00,Passenger,SJ,1,
1_22520171000114,Flen,13:59:00,13:59:00,Passenger,SJ,1,
1_22520171000115,Flen,14:40:00,14:40:00,Passenger,SJ,1,
1_22520171000116,Flen,14:59:00,14:59:00,Passenger,SJ,1,
1_22520171000117,Flen,15:38:00,15:38:00,Passenger,SJ,1,
1_22520171000118,Flen,15:59:00,15:59:00,Passenger,SJ,1,
1_22520171000119,Flen,16:42:00,16:42:00,Passenger,SJ,1,
1_22520171000120,Flen,19:07:00,19:07:00,Passenger,SJ,1,
1_22520171000121,Flen,7:39:00,7:39:00,Passenger,SJ,1,
1_22520171000122,Flen,7:04:00,7:04:00,Passenger,SJ,1,
1_22520171000123,Flen,17:50:00,17:50:00,Passenger,SJ,1,
1_22520171000124,Flen,17:02:00,17:02:00,Passenger,SJ,1,
1_22520171000125,Flen,18:49:00,18:49:00,Passenger,SJ,1,
1_22520171000126,Flen,18:09:00,18:09:00,Passenger,SJ,1,
20_22720020000001,Aspen,5:22:00,5:22:00,Passenger,272,20,
20_22720020000002,Aspen,10:35:00,10:35:00,Passenger,272,20,
20_22720020000005,Aspen,6:57:00,6:57:00,Passenger,272,20,
20_22720020000006,Aspen,12:45:00,12:45:00,Passenger,272,20,
20_22720020000007,Aspen,12:22:00,12:22:00,Passenger,272,20,
20_22720020000008,Aspen,16:20:00,16:20:00,Passenger,272,20,
20_22720020000009,Aspen,13:37:00,13:37:00,Passenger,272,20,
20_22720020000010,Aspen,17:50:00,17:50:00,Passenger,272,20,
20_22720020000011,Aspen,16:57:00,16:57:00,Passenger,272,20,
20_22720020000012,Aspen,23:40:00,23:40:00,Passenger,272,20,
2103_23130000010236,Flen,6:42:00,6:42:00,Passenger,MTR,2103,
2107_23130000002107,Flen,7:42:00,7:42:00,Passenger,MTR,2107,
2108_23130000002108,Flen,6:15:00,6:15:00,Passenger,MTR,2108,
2111_23130000002111,Flen,8:42:00,8:42:00,Passenger,MTR,2111,
2112_23130000010372,Flen,7:15:00,7:15:00,Passenger,MTR,2112,
2115_23130000002115,Flen,9:42:00,9:42:00,Passenger,MTR,2115,
2116_23130000010373,Flen,8:15:00,8:15:00,Passenger,MTR,2116,
2119_23130000002119,Flen,10:42:00,10:42:00,Passenger,MTR,2119,
2120_23130000010374,Flen,9:15:00,9:15:00,Passenger,MTR,2120,
2123_23130000002123,Flen,11:42:00,11:42:00,Passenger,MTR,2123,
2124_23130000010375,Flen,10:15:00,10:15:00,Passenger,MTR,2124,
2127_23130000010095,Flen,12:42:00,12:42:00,Passenger,MTR,2127,
2128_23130000010376,Flen,11:15:00,11:15:00,Passenger,MTR,2128,
2131_23130000002131,Flen,13:42:00,13:42:00,Passenger,MTR,2131,
2132_23130000002132,Flen,12:14:00,12:14:00,Passenger,MTR,2132,
2135_23130000002135,Flen,14:42:00,14:42:00,Passenger,MTR,2135,
2136_23130000010379,Flen,13:14:00,13:14:00,Passenger,MTR,2136,
2139_23130000002139,Flen,15:42:00,15:42:00,Passenger,MTR,2139,
2140_23130000010381,Flen,14:15:00,14:15:00,Passenger,MTR,2140,
2143_23130000002143,Flen,16:42:00,16:42:00,Passenger,MTR,2143,
2144_23130000002144,Flen,15:15:00,15:15:00,Passenger,MTR,2144,
2147_23130000002147,Flen,17:45:00,17:45:00,Passenger,MTR,2147,
2148_23130000002148,Flen,16:14:00,16:14:00,Passenger,MTR,2148,
2151_23130000002151,Flen,18:42:00,18:42:00,Passenger,MTR,2151,
2152_23130000002152,Flen,17:15:00,17:15:00,Passenger,MTR,2152,
2155_23130000002155,Flen,19:42:00,19:42:00,Passenger,MTR,2155,
2156_23130000002156,Flen,18:15:00,18:15:00,Passenger,MTR,2156,
2159_23130000002159,Flen,20:42:00,20:42:00,Passenger,MTR,2159,
2160_23130000002160,Flen,19:15:00,19:15:00,Passenger,MTR,2160,
2163_23130000010073,Flen,21:42:00,21:42:00,Passenger,MTR,2163,
2164_23130000002164,Flen,20:14:00,20:14:00,Passenger,MTR,2164,
2168_23130000002168,Flen,21:15:00,21:15:00,Passenger,MTR,2168,
2172_23130000010257,Flen,22:15:00,22:15:00,Passenger,MTR,2172,
22_22680022000001,Östansjö,6:40:00,6:40:00,Passenger,268,22,
22_22680022000002,Östansjö,6:42:00,6:42:00,Passenger,268,22,
22_22680022000003,Östansjö,16:15:00,16:15:00,Passenger,268,22,
22_22680022000004,Östansjö,7:45:00,7:45:00,Passenger,268,22,
22_22680022000005,Östansjö,17:15:00,17:15:00,Passenger,268,22,
22_22680022000006,Östansjö,16:17:00,16:17:00,Passenger,268,22,
22_22680022000008,Östansjö,17:17:00,17:17:00,Passenger,268,22,
231_22670231000006,Östansjö,13:32:00,13:32:00,Passenger,Öresundståg,231,
231_22670231000008,Östansjö,14:40:00,14:40:00,Passenger,Öresundståg,231,
231_22670231000010,Östansjö,15:45:00,15:45:00,Passenger,Öresundståg,231,
232_22670232000004,Östansjö,12:37:00,12:37:00,Passenger,Öresundståg,232,
232_22670232000007,Östansjö,7:42:00,7:42:00,Passenger,Öresundståg,232,
232_22670232000009,Östansjö,10:20:00,10:20:00,Passenger,Öresundståg,232,
233_22710233000005,Östansjö,8:19:00,8:19:00,Passenger,271,233,
233_22710233000007,Östansjö,16:56:00,16:56:00,Passenger,271,233,
233_22710233000008,Östansjö,17:47:00,17:47:00,Passenger,271,233,
233_22710233000010,Östansjö,20:42:00,20:42:00,Passenger,271,233,
23_22560023000104,Baggetorp,7:33:00,7:33:00,Passenger,Norrtåg,23,
23_22560023000112,Baggetorp,17:30:00,17:30:00,Passenger,Norrtåg,23,
23_22560023000209,Baggetorp,15:59:00,15:59:00,Passenger,Norrtåg,23,
23_22560023000211,Baggetorp,16:42:00,16:42:00,Passenger,Norrtåg,23,
25_22560025000101,Baggetorp,5:23:00,5:23:00,Passenger,Norrtåg,25,
25_22560025000102,Baggetorp,5:53:00,5:53:00,Passenger,Norrtåg,25,
25_22560025000104,Baggetorp,6:22:00,6:22:00,Passenger,Norrtåg,25,
25_22560025000105,Baggetorp,6:53:00,6:53:00,Passenger,Norrtåg,25,
25_22560025000106,Baggetorp,7:36:00,7:36:00,Passenger,Norrtåg,25,
25_22560025000109,Baggetorp,8:48:00,8:48:00,Passenger,Norrtåg,25,
25_22560025000111,Baggetorp,10:10:00,10:10:00,Passenger,Norrtåg,25,
25_22560025000112,Baggetorp,10:30:00,10:30:00,Passenger,Norrtåg,25,
25_22560025000113,Baggetorp,12:31:00,12:31:00,Passenger,Norrtåg,25,
25_22560025000114,Baggetorp,13:30:00,13:30:00,Passenger,Norrtåg,25,
25_22560025000115,Baggetorp,15:35:00,15:35:00,Passenger,Norrtåg,25,
25_22560025000117,Baggetorp,16:40:00,16:40:00,Passenger,Norrtåg,25,
25_22560025000120,Baggetorp,17:03:00,17:03:00,Passenger,Norrtåg,25,
25_22560025000122,Baggetorp,18:35:00,18:35:00,Passenger,Norrtåg,25,
25_22560025000123,Baggetorp,19:03:00,19:03:00,Passenger,Norrtåg,25,
25_22560025000124,Baggetorp,19:52:00,19:52:00,Passenger,Norrtåg,25,
25_22560025000125,Baggetorp,21:52:00,21:52:00,Passenger,Norrtåg,25,
25_22560025000204,Baggetorp,5:22:00,5:22:00,Passenger,Norrtåg,25,
25_22560025000205,Baggetorp,5:48:00,5:48:00,Passenger,Norrtåg,25,
25_22560025000206,Baggetorp,6:23:00,6:23:00,Passenger,Norrtåg,25,
25_22560025000207,Baggetorp,6:37:00,6:37:00,Passenger,Norrtåg,25,
25_22560025000210,Baggetorp,8:23:00,8:23:00,Passenger,Norrtåg,25,
25_22560025000212,Baggetorp,8:57:00,8:57:00,Passenger,Norrtåg,25,
25_22560025000213,Baggetorp,9:35:00,9:35:00,Passenger,Norrtåg,25,
25_22560025000215,Baggetorp,10:37:00,10:37:00,Passenger,Norrtåg,25,
25_22560025000216,Baggetorp,11:23:00,11:23:00,Passenger,Norrtåg,25,
25_22560025000218,Baggetorp,14:32:00,14:32:00,Passenger,Norrtåg,25,
25_22560025000221,Baggetorp,15:18:00,15:18:00,Passenger,Norrtåg,25,
25_22560025000226,Baggetorp,17:13:00,17:13:00,Passenger,Norrtåg,25,
25_22560025000228,Baggetorp,17:47:00,17:47:00,Passenger,Norrtåg,25,
25_22560025000230,Baggetorp,18:22:00,18:22:00,Passenger,Norrtåg,25,
25_22560025000231,Baggetorp,18:47:00,18:47:00,Passenger,Norrtåg,25,
25_22560025000233,Baggetorp,22:12:00,22:12:00,Passenger,Norrtåg,25,
25_22560025000235,Baggetorp,21:02:00,21:02:00,Passenger,Norrtåg,25,
321_22730321000001,Aspen,7:50:00,7:50:00,Passenger,Krösatågen,321,
321_22730321000002,Aspen,13:40:00,13:40:00,Passenger,Krösatågen,321,
321_22730321000004,Aspen,15:30:00,15:30:00,Passenger,Krösatågen,321,
322_22730322000001,Aspen,8:14:00,8:14:00,Passenger,Krösatågen,322,
322_22730322000002,Aspen,7:50:00,7:50:00,Passenger,Krösatågen,322,
322_22730322000003,Aspen,13:40:00,13:40:00,Passenger,Krösatågen,322,
322_22730322000004,Aspen,9:40:00,9:40:00,Passenger,Krösatågen,322,
322_22730322000005,Aspen,15:25:00,15:25:00,Passenger,Krösatågen,322,
322_22730322000006,Aspen,15:10:00,15:10:00,Passenger,Krösatågen,322,
322_22730322000007,Aspen,17:20:00,17:20:00,Passenger,Krösatågen,322,
322_22730322000008,Aspen,16:57:00,16:57:00,Passenger,Krösatågen,322,
351_22670351000001,Baggetorp,5:41:00,5:41:00,Passenger,Öresundståg,351,
351_22670351000002,Baggetorp,6:42:00,6:42:00,Passenger,Öresundståg,351,
351_22670351000003,Baggetorp,6:16:00,6:16:00,Passenger,Öresundståg,351,
351_22670351000004,Baggetorp,6:57:00,6:57:00,Passenger,Öresundståg,351,
351_22670351000005,Baggetorp,7:36:00,7:36:00,Passenger,Öresundståg,351,
351_22670351000006,Baggetorp,8:12:00,8:12:00,Passenger,Öresundståg,351,
351_22670351000008,Baggetorp,9:02:00,9:02:00,Passenger,Öresundståg,351,
351_22670351000010,Baggetorp,10:12:00,10:12:00,Passenger,Öresundståg,351,
351_22670351000011,Baggetorp,8:23:00,8:23:00,Passenger,Öresundståg,351,
351_22670351000012,Baggetorp,12:17:00,12:17:00,Passenger,Öresundståg,351,
351_22670351000013,Baggetorp,9:36:00,9:36:00,Passenger,Öresundståg,351,
351_22670351000015,Baggetorp,10:31:00,10:31:00,Passenger,Öresundståg,351,
351_22670351000017,Baggetorp,11:41:00,11:41:00,Passenger,Öresundståg,351,
351_22670351000019,Baggetorp,13:46:00,13:46:00,Passenger,Öresundståg,351,
351_22670351000020,Baggetorp,13:22:00,13:22:00,Passenger,Öresundståg,351,
351_22670351000021,Baggetorp,14:46:00,14:46:00,Passenger,Öresundståg,351,
351_22670351000022,Baggetorp,14:27:00,14:27:00,Passenger,Öresundståg,351,
351_22670351000023,Baggetorp,15:56:00,15:56:00,Passenger,Öresundståg,351,
351_22670351000025,Baggetorp,16:46:00,16:46:00,Passenger,Öresundståg,351,
351_22670351000027,Baggetorp,17:56:00,17:56:00,Passenger,Öresundståg,351,
351_22670351000029,Baggetorp,19:36:00,19:36:00,Passenger,Öresundståg,351,
351_22670351000030,Baggetorp,15:22:00,15:22:00,Passenger,Öresundståg,351,
351_22670351000032,Baggetorp,16:17:00,16:17:00,Passenger,Öresundståg,351,
351_22670351000034,Baggetorp,17:22:00,17:22:00,Passenger,Öresundståg,351,
351_22670351000036,Baggetorp,18:22:00,18:22:00,Passenger,Öresundståg,351,
351_22670351000038,Baggetorp,21:17:00,21:17:00,Passenger,Öresundståg,351,
354_22670354000001,Baggetorp,7:31:00,7:31:00,Passenger,Öresundståg,354,
354_22670354000002,Baggetorp,13:15:00,13:15:00,Passenger,Öresundståg,354,
354_22670354000003,Baggetorp,7:36:00,7:36:00,Passenger,Öresundståg,354,
361_22690361000001,Östansjö,9:21:00,9:21:00,Passenger,269,361,
361_22690361000002,Östansjö,12:10:00,12:10:00,Passenger,269,361,
401_22520401000101,Vingåker,6:17:00,6:17:00,Passenger,SJ,401,
401_22520401000101,Stenstorp,6:27:00,6:27:00,Passenger,SJ,401,
401_22520401000102,Vingåker,7:30:00,7:30:00,Passenger,SJ,401,
401_22520401000103,Vingåker,8:55:00,8:55:00,Passenger,SJ,401,
401_22520401000103,Stenstorp,9:03:00,9:03:00,Passenger,SJ,401,
401_22520401000104,Vingåker,10:10:00,10:10:00,Passenger,SJ,401,
401_22520401000105,Vingåker,13:25:00,13:25:00,Passenger,SJ,401,
401_22520401000106,Stenstorp,15:21:00,15:21:00,Passenger,SJ,401,
401_22520401000106,Vingåker,15:35:00,15:35:00,Passenger,SJ,401,
401_22520401000107,Vingåker,14:25:00,14:25:00,Passenger,SJ,401,
401_22520401000108,Stenstorp,16:55:00,16:55:00,Passenger,SJ,401,
401_22520401000108,Vingåker,17:10:00,17:10:00,Passenger,SJ,401,
401_22520401000109,Vingåker,16:02:00,16:02:00,Passenger,SJ,401,
401_22520401000110,Stenstorp,17:21:00,17:21:00,Passenger,SJ,401,
401_22520401000110,Vingåker,17:37:00,17:37:00,Passenger,SJ,401,
401_22520401000111,Vingåker,16:02:00,16:02:00,Passenger,SJ,401,
401_22520401000113,Vingåker,17:00:00,17:00:00,Passenger,SJ,401,
402_22520402000101,Vingåker,5:35:00,5:35:00,Passenger,SJ,402,
402_22520402000101,Högsjö,5:53:00,5:53:00,Passenger,SJ,402,
402_22520402000103,Vingåker,6:22:00,6:22:00,Passenger,SJ,402,
402_22520402000103,Högsjö,6:51:00,6:51:00,Passenger,SJ,402,
402_22520402000104,Högsjö,6:04:00,6:04:00,Passenger,SJ,402,
402_22520402000104,Vingåker,6:35:00,6:35:00,Passenger,SJ,402,
402_22520402000105,Vingåker,7:22:00,7:22:00,Passenger,SJ,402,
402_22520402000105,Högsjö,7:51:00,7:51:00,Passenger,SJ,402,
402_22520402000107,Vingåker,9:52:00,9:52:00,Passenger,SJ,402,
402_22520402000107,Högsjö,10:21:00,10:21:00,Passenger,SJ,402,
402_22520402000108,Högsjö,7:08:00,7:08:00,Passenger,SJ,402,
402_22520402000108,Vingåker,7:36:00,7:36:00,Passenger,SJ,402,
402_22520402000109,Vingåker,12:00:00,12:00:00,Passenger,SJ,402,
402_22520402000109,Högsjö,12:29:00,12:29:00,Passenger,SJ,402,
402_22520402000110,Högsjö,7:08:00,7:08:00,Passenger,SJ,402,
402_22520402000111,Vingåker,13:14:00,13:14:00,Passenger,SJ,402,
402_22520402000111,Vingåker,13:25:00,13:25:00,Passenger,SJ,402,
402_22520402000111,Högsjö,13:49:00,13:49:00,Passenger,SJ,402,
402_22520402000112,Högsjö,8:07:00,8:07:00,Passenger,SJ,402,
402_22520402000112,Vingåker,8:38:00,8:38:00,Passenger,SJ,402,
402_22520402000114,Högsjö,10:37:00,10:37:00,Passenger,SJ,402,
402_22520402000114,Vingåker,11:08:00,11:08:00,Passenger,SJ,402,
402_22520402000116,Högsjö,12:37:00,12:37:00,Passenger,SJ,402,
402_22520402000116,Vingåker,13:08:00,13:08:00,Passenger,SJ,402,
402_22520402000117,Vingåker,14:19:00,14:19:00,Passenger,SJ,402,
402_22520402000117,Vingåker,14:30:00,14:30:00,Passenger,SJ,402,
402_22520402000117,Högsjö,14:54:00,14:54:00,Passenger,SJ,402,
402_22520402000118,Högsjö,14:07:00,14:07:00,Passenger,SJ,402,
402_22520402000118,Vingåker,14:38:00,14:38:00,Passenger,SJ,402,
402_22520402000119,Vingåker,15:34:00,15:34:00,Passenger,SJ,402,
402_22520402000119,Högsjö,16:05:00,16:05:00,Passenger,SJ,402,
402_22520402000120,Högsjö,16:11:00,16:11:00,Passenger,SJ,402,
402_22520402000120,Vingåker,16:42:00,16:42:00,Passenger,SJ,402,
402_22520402000122,Högsjö,17:11:00,17:11:00,Passenger,SJ,402,
402_22520402000122,Vingåker,17:42:00,17:42:00,Passenger,SJ,402,
402_22520402000123,Vingåker,16:04:00,16:04:00,Passenger,SJ,402,
402_22520402000123,Högsjö,16:23:00,16:23:00,Passenger,SJ,402,
402_22520402000124,Högsjö,18:11:00,18:11:00,Passenger,SJ,402,
402_22520402000124,Vingåker,18:42:00,18:42:00,Passenger,SJ,402,
402_22520402000126,Högsjö,19:32:00,19:32:00,Passenger,SJ,402,
402_22520402000126,Vingåker,20:03:00,20:03:00,Passenger,SJ,402,
402_22520402000127,Vingåker,16:34:00,16:34:00,Passenger,SJ,402,
402_22520402000127,Högsjö,16:53:00,16:53:00,Passenger,SJ,402,
402_22520402000128,Högsjö,22:12:00,22:12:00,Passenger,SJ,402,
402_22520402000128,Vingåker,22:43:00,22:43:00,Passenger,SJ,402,
402_22520402000130,Högsjö,15:07:00,15:07:00,Passenger,SJ,402,
402_22520402000130,Vingåker,15:38:00,15:38:00,Passenger,SJ,402,
402_22520402000131,Vingåker,17:00:00,17:00:00,Passenger,SJ,402,
402_22520402000131,Högsjö,17:19:00,17:19:00,Passenger,SJ,402,
402_22520402000133,Vingåker,17:27:00,17:27:00,Passenger,SJ,402,
402_22520402000133,Högsjö,17:57:00,17:57:00,Passenger,SJ,402,
402_22520402000135,Vingåker,17:50:00,17:50:00,Passenger,SJ,402,
402_22520402000135,Högsjö,18:19:00,18:19:00,Passenger,SJ,402,
402_22520402000137,Vingåker,18:52:00,18:52:00,Passenger,SJ,402,
402_22520402000137,Högsjö,19:21:00,19:21:00,Passenger,SJ,402,
402_22520402000139,Vingåker,21:12:00,21:12:00,Passenger,SJ,402,
402_22520402000139,Högsjö,21:41:00,21:41:00,Passenger,SJ,402,
402_22520402000215,Vingåker,14:30:00,14:30:00,Passenger,SJ,402,
402_22520402000215,Högsjö,14:49:00,14:49:00,Passenger,SJ,402,
405_22520405000101,Vingåker,7:30:00,7:30:00,Passenger,SJ,405,
405_22520405000102,Vingåker,6:46:00,6:46:00,Passenger,SJ,405,
405_22520405000103,Vingåker,14:28:00,14:28:00,Passenger,SJ,405,
405_22520405000107,Vingåker,15:28:00,15:28:00,Passenger,SJ,405,
405_22520405000108,Vingåker,17:32:00,17:32:00,Passenger,SJ,405,
405_22520405000113,Vingåker,17:28:00,17:28:00,Passenger,SJ,405,
405_22520405000115,Vingåker,18:33:00,18:33:00,Passenger,SJ,405,
405_22520405000120,Vingåker,16:02:00,16:02:00,Passenger,SJ,405,
405_22520405000126,Vingåker,13:32:00,13:32:00,Passenger,SJ,405,
405_22520405000128,Vingåker,14:32:00,14:32:00,Passenger,SJ,405,
405_22520405000220,Vingåker,16:02:00,16:02:00,Passenger,SJ,405,
405_22520405000228,Vingåker,14:32:00,14:32:00,Passenger,SJ,405,
415_22520415000101,Flen,6:00:00,6:00:00,Passenger,SJ,415,
415_22520415000102,Flen,5:01:00,5:01:00,Passenger,SJ,415,
415_22520415000103,Flen,7:00:00,7:00:00,Passenger,SJ,415,
415_22520415000104,Flen,6:04:00,6:04:00,Passenger,SJ,415,
415_22520415000105,Flen,9:20:00,9:20:00,Passenger,SJ,415,
415_22520415000106,Flen,6:40:00,6:40:00,Passenger,SJ,415,
415_22520415000107,Flen,10:20:00,10:20:00,Passenger,SJ,415,
415_22520415000108,Flen,7:05:00,7:05:00,Passenger,SJ,415,
415_22520415000109,Flen,13:20:00,13:20:00,Passenger,SJ,415,
415_22520415000110,Flen,21:05:00,21:05:00,Passenger,SJ,415,
415_22520415000111,Flen,15:20:00,15:20:00,Passenger,SJ,415,
415_22520415000112,Flen,7:35:00,7:35:00,Passenger,SJ,415,
415_22520415000113,Flen,16:20:00,16:20:00,Passenger,SJ,415,
415_22520415000114,Flen,8:54:00,8:54:00,Passenger,SJ,415,
415_22520415000115,Flen,17:13:00,17:13:00,Passenger,SJ,415,
415_22520415000116,Flen,10:43:00,10:43:00,Passenger,SJ,415,
415_22520415000117,Flen,18:03:00,18:03:00,Passenger,SJ,415,
415_22520415000118,Flen,11:43:00,11:43:00,Passenger,SJ,415,
415_22520415000119,Flen,19:03:00,19:03:00,Passenger,SJ,415,
415_22520415000120,Flen,13:22:00,13:22:00,Passenger,SJ,415,
415_22520415000121,Flen,8:06:00,8:06:00,Passenger,SJ,415,
415_22520415000122,Flen,14:10:00,14:10:00,Passenger,SJ,415,
415_22520415000123,Flen,14:28:00,14:28:00,Passenger,SJ,415,
415_22520415000124,Flen,15:10:00,15:10:00,Passenger,SJ,415,
415_22520415000125,Flen,20:03:00,20:03:00,Passenger,SJ,415,
415_22520415000126,Flen,16:10:00,16:10:00,Passenger,SJ,415,
415_22520415000127,Flen,7:33:00,7:33:00,Passenger,SJ,415,
415_22520415000128,Flen,17:05:00,17:05:00,Passenger,SJ,415,
415_22520415000129,Flen,12:03:00,12:03:00,Passenger,SJ,415,
415_22520415000130,Flen,18:05:00,18:05:00,Passenger,SJ,415,
415_22520415000132,Flen,18:54:00,18:54:00,Passenger,SJ,415,
415_22520415000133,Flen,8:01:00,8:01:00,Passenger,SJ,415,
415_22520415000134,Flen,22:05:00,22:05:00,Passenger,SJ,415,
415_22520415000135,Flen,22:03:00,22:03:00,Passenger,SJ,415,
415_22520415000137,Flen,18:33:00,18:33:00,Passenger,SJ,415,
415_22520415000138,Flen,5:44:00,5:44:00,Passenger,SJ,415,
415_22520415000222,Flen,14:10:00,14:10:00,Passenger,SJ,415,
415_22520415000226,Flen,16:10:00,16:10:00,Passenger,SJ,415,
421_22530421000001,Stenkullen,5:15:00,5:15:00,Passenger,Tågkompaniet,421,
421_22530421000002,Stenkullen,6:14:00,6:14:00,Passenger,Tågkompaniet,421,
421_22530421000003,Stenkullen,6:29:00,6:29:00,Passenger,Tågkompaniet,421,
421_22530421000004,Stenkullen,7:12:00,7:12:00,Passenger,Tågkompaniet,421,
421_22530421000005,Stenkullen,7:29:00,7:29:00,Passenger,Tågkompaniet,421,
421_22530421000006,Stenkullen,8:09:00,8:09:00,Passenger,Tågkompaniet,421,
421_22530421000007,Stenkullen,15:21:00,15:21:00,Passenger,Tågkompaniet,421,
421_22530421000008,Stenkullen,16:10:00,16:10:00,Passenger,Tågkompaniet,421,
421_22530421000009,Stenkullen,16:23:00,16:23:00,Passenger,Tågkompaniet,421,
421_22530421000010,Stenkullen,17:13:00,17:13:00,Passenger,Tågkompaniet,421,
421_22530421000011,Stenkullen,17:31:00,17:31:00,Passenger,Tågkompaniet,421,
421_22530421000012,Stenkullen,18:14:00,18:14:00,Passenger,Tågkompaniet,421,
430_22520430000101,Flen,6:10:00,6:10:00,Passenger,SJ,430,
430_22520430000102,Flen,9:56:00,9:56:00,Passenger,SJ,430,
430_22520430000103,Flen,5:30:00,5:30:00,Passenger,SJ,430,
430_22520430000104,Flen,7:26:00,7:26:00,Passenger,SJ,430,
430_22520430000105,Flen,15:10:00,15:10:00,Passenger,SJ,430,
430_22520430000106,Flen,8:01:00,8:01:00,Passenger,SJ,430,
430_22520430000107,Flen,6:35:00,6:35:00,Passenger,SJ,430,
430_22520430000108,Flen,8:54:00,8:54:00,Passenger,SJ,430,
430_22520430000109,Flen,14:10:00,14:10:00,Passenger,SJ,430,
430_22520430000110,Flen,21:02:00,21:02:00,Passenger,SJ,430,
430_22520430000111,Flen,23:05:00,23:05:00,Passenger,SJ,430,
430_22520430000112,Flen,6:56:00,6:56:00,Passenger,SJ,430,
430_22520430000113,Flen,20:16:00,20:16:00,Passenger,SJ,430,
430_22520430000116,Flen,18:49:00,18:49:00,Passenger,SJ,430,
430_22520430000117,Flen,17:10:00,17:10:00,Passenger,SJ,430,
430_22520430000118,Flen,19:39:00,19:39:00,Passenger,SJ,430,
430_22520430000120,Flen,17:54:00,17:54:00,Passenger,SJ,430,
430_22520430000121,Flen,18:53:00,18:53:00,Passenger,SJ,430,
430_22520430000123,Flen,7:05:00,7:05:00,Passenger,SJ,430,
430_22520430000124,Flen,14:56:00,14:56:00,Passenger,SJ,430,
430_22520430000125,Flen,18:03:00,18:03:00,Passenger,SJ,430,
430_22520430000126,Flen,16:55:00,16:55:00,Passenger,SJ,430,
430_22520430000127,Flen,9:10:00,9:10:00,Passenger,SJ,430,
430_22520430000128,Flen,15:56:00,15:56:00,Passenger,SJ,430,
430_22520430000130,Flen,23:53:00,23:53:00,Passenger,SJ,430,
430_22520430000131,Flen,13:10:00,13:10:00,Passenger,SJ,430,
430_22520430000132,Flen,11:56:00,11:56:00,Passenger,SJ,430,
430_22520430000133,Flen,16:10:00,16:10:00,Passenger,SJ,430,
430_22520430000134,Flen,13:56:00,13:56:00,Passenger,SJ,430,
430_22520430000137,Flen,8:08:00,8:08:00,Passenger,SJ,430,
430_22520430000139,Flen,11:10:00,11:10:00,Passenger,SJ,430,
430_22520430000206,Flen,8:01:00,8:01:00,Passenger,SJ,430,
430_22520430000207,Flen,6:50:00,6:50:00,Passenger,SJ,430,
435_22796435000003,Stenkullen,7:33:00,7:33:00,Passenger,Västtrafik,435,
435_22796435000004,Stenkullen,7:03:00,7:03:00,Passenger,Västtrafik,435,
435_22796435000005,Stenkullen,8:33:00,8:33:00,Passenger,Västtrafik,435,
435_22796435000006,Stenkullen,8:03:00,8:03:00,Passenger,Västtrafik,435,
435_22796435000007,Stenkullen,14:33:00,14:33:00,Passenger,Västtrafik,435,
435_22796435000008,Stenkullen,14:03:00,14:03:00,Passenger,Västtrafik,435,
435_22796435000009,Stenkullen,15:33:00,15:33:00,Passenger,Västtrafik,435,
435_22796435000010,Stenkullen,15:03:00,15:03:00,Passenger,Västtrafik,435,
435_22796435000011,Stenkullen,16:48:00,16:48:00,Passenger,Västtrafik,435,
435_22796435000012,Stenkullen,16:18:00,16:18:00,Passenger,Västtrafik,435,
435_22796435000013,Stenkullen,17:48:00,17:48:00,Passenger,Västtrafik,435,
435_22796435000014,Stenkullen,17:18:00,17:18:00,Passenger,Västtrafik,435,
440_22520440000101,Flen,16:22:00,16:22:00,Passenger,SJ,440,
440_22520440000102,Flen,6:29:00,6:29:00,Passenger,SJ,440,
444_22530444000001,Stenkullen,6:20:00,6:20:00,Passenger,Tågkompaniet,444,
444_22530444000002,Stenkullen,6:34:00,6:34:00,Passenger,Tågkompaniet,444,
444_22530444000003,Stenkullen,8:12:00,8:12:00,Passenger,Tågkompaniet,444,
444_22530444000004,Stenkullen,7:10:00,7:10:00,Passenger,Tågkompaniet,444,
444_22530444000005,Stenkullen,15:55:00,15:55:00,Passenger,Tågkompaniet,444,
444_22530444000006,Stenkullen,8:24:00,8:24:00,Passenger,Tågkompaniet,444,
444_22530444000007,Stenkullen,17:03:00,17:03:00,Passenger,Tågkompaniet,444,
444_22530444000008,Stenkullen,16:16:00,16:16:00,Passenger,Tågkompaniet,444,
444_22530444000009,Stenkullen,18:32:00,18:32:00,Passenger,Tågkompaniet,444,
444_22530444000010,Stenkullen,17:23:00,17:23:00,Passenger,Tågkompaniet,444,
481_22520481000101,Stenstorp,6:16:00,6:16:00,Passenger,SJ,481,
481_22520481000102,Stenstorp,15:53:00,15:53:00,Passenger,SJ,481,
481_22520481000103,Stenstorp,15:06:00,15:06:00,Passenger,SJ,481,
501_22793501000001,Älgarås,6:02:00,6:02:00,Passenger,Västtrafik,501,
501_22793501000001,Slätte,6:10:00,6:10:00,Passenger,Västtrafik,501,
501_22793501000002,Slätte,5:48:00,5:48:00,Passenger,Västtrafik,501,
501_22793501000002,Älgarås,5:57:00,5:57:00,Passenger,Västtrafik,501,
